game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b
0,rule,greedy,A,57,54,0.117609900,0.348870900,50,50
1,rule,greedy,A,60,49,0.175034300,0.529174600,50,50
2,rule,greedy,A,60,41,0.153734200,0.391084900,50,50
3,rule,greedy,A,62,40,0.109047700,0.293542700,50,50
4,rule,greedy,A,57,51,0.138629799,0.424271700,50,50
5,rule,greedy,A,57,49,0.117021600,0.324934400,50,50
6,rule,greedy,B,45,58,0.148540000,0.478455000,50,50
7,rule,greedy,A,74,38,0.105011900,0.256062200,50,50
