game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,mcts,rule,B,17,22,6.383373500,0.178613900,25,25,25,25
1,mcts,rule,B,7,31,6.177137200,0.218294400,25,25,25,25
2,mcts,rule,B,16,21,6.169917700,0.217192500,25,25,25,25
