game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,rule,mcts,A,21,18,0.190118700,6.345215100,25,25,25,25
1,rule,mcts,B,11,28,0.125661800,6.403964000,25,25,25,25
2,rule,mcts,A,24,14,0.205196000,6.347549200,25,25,25,25
