game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,random,rule,B,3,34,0.000077100,0.221793100,25,25,25,25
1,random,rule,B,1,33,0.000088700,0.258468800,25,25,25,25
2,random,rule,B,3,34,0.000092500,0.344899500,25,25,25,25
