game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,mcts,random,A,30,1,6.004929300,0.000075500,25,25,25,25
1,mcts,random,A,32,0,6.169112300,0.000062600,25,25,25,25
2,mcts,random,A,34,3,6.035498000,0.000066100,25,25,25,25
