game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b
0,rule,random,A,99,11,0.367953900,0.000190601,50,50
1,rule,random,A,96,11,0.662705700,0.000546400,50,50
2,rule,random,A,26,3,0.266460300,0.000066800,15,15
3,rule,random,A,95,6,0.314148600,0.000198000,50,50
4,rule,random,A,104,7,0.477339700,0.000298400,50,50
5,rule,random,A,96,5,0.403546500,0.000492000,50,50
6,rule,random,A,11,1,0.015521400,0.000027200,7,6
7,rule,random,A,103,6,0.351741800,0.000295299,50,50
