game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b
0,mcts,expectimax,A,29,23,5.008400500,16.833074200,25,25
1,mcts,expectimax,A,33,19,4.754278300,15.092026000,25,25
2,mcts,expectimax,A,29,20,4.747971600,16.405640600,25,25
