game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,random,expectimax_d3,B,4,116,0.000091100,28.892299700,25,25,25,25
1,random,expectimax_d3,B,8,126,0.000084000,37.048287600,25,25,25,25
2,random,expectimax_d3,B,7,113,0.000090000,27.545487400,25,25,25,25
