game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,rule,random,A,127,4,0.200843000,0.000092000,25,25,25,25
1,rule,random,A,119,4,0.141239200,0.000071700,25,25,25,25
2,rule,random,A,112,7,0.163496800,0.000077400,25,25,25,25
