game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,rule,expectimax_d2,A,91,47,0.145360000,4.546770500,25,25,25,25
1,rule,expectimax_d2,B,31,115,0.079904100,3.962806100,25,25,25,25
2,rule,expectimax_d2,B,64,74,0.114657100,3.942449800,25,25,25,25
