game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,greedy,random,A,127,4,0.296124800,0.000074500,25,25,25,25
1,greedy,random,A,123,7,0.312953100,0.000077500,25,25,25,25
2,greedy,random,A,106,9,0.304641900,0.000083900,25,25,25,25
