game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,random,mcts,B,7,104,0.000051700,3.873526300,22,24,25,25
1,random,mcts,B,3,90,0.000074700,4.004204400,23,23,25,25
2,random,mcts,B,16,59,0.000110900,3.515631100,23,23,25,25
