game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,expectimax_d3,mcts,B,68,70,33.351155100,4.250918600,25,25,25,25
1,expectimax_d3,mcts,B,59,71,29.555073400,4.011856000,25,25,25,25
2,expectimax_d3,mcts,A,80,62,31.058382000,4.422469500,25,25,25,25
