game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b
0,rule,mcts,A,36,32,0.053123100,3.300395300,21,24
1,rule,mcts,A,53,31,0.071471300,4.313324600,25,25
2,rule,mcts,A,40,29,0.122645900,5.232012900,23,23
