game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,mcts,rule,A,42,25,2.728392300,0.134100100,17,16,17,16
1,mcts,rule,A,40,24,2.768081100,0.072832200,17,16,18,17
2,mcts,rule,B,24,42,2.277059600,0.125605400,17,17,19,19
