game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,greedy,mcts,A,42,12,0.234925400,3.370103300,18,18,20,19
1,greedy,mcts,B,18,42,0.199836500,2.562947700,14,14,15,15
2,greedy,mcts,B,33,40,0.147941700,2.960994900,19,19,19,19
