game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,random,rule,B,15,46,0.000046800,0.115881500,15,15,16,16
1,random,rule,B,1,45,0.000042400,0.075023900,14,14,17,17
2,random,rule,B,6,42,0.000038400,0.057242500,15,15,15,15
