game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,mcts,greedy,B,36,40,4.353763600,0.416697000,21,21,22,22
1,mcts,greedy,B,33,40,2.639859200,0.210063300,19,19,21,21
2,mcts,greedy,B,28,42,2.635572000,0.168493700,15,15,15,15
