game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,greedy,expectimax_d3,B,30,42,0.158642600,18.281995600,21,21,22,22
1,greedy,expectimax_d3,B,24,42,0.169653700,15.084750500,17,17,18,18
2,greedy,expectimax_d3,A,42,30,0.107009100,13.779739200,19,18,19,18
