game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,mcts,expectimax_d3,B,37,40,3.259915300,15.166408900,19,19,20,20
1,mcts,expectimax_d3,B,24,42,2.880934400,13.737628400,17,17,18,18
2,mcts,expectimax_d3,A,45,24,2.958081200,13.215993200,19,18,19,18
