game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,rule,mcts,A,42,32,0.110951100,3.333518900,20,19,21,20
1,rule,mcts,B,14,41,0.033952600,1.803342500,12,12,12,12
2,rule,mcts,B,14,41,0.035634700,1.810910600,12,12,12,12
