game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b
0,greedy,random,A,112,17,0.362679600,0.000184000,48,48
1,greedy,random,A,106,27,0.318863200,0.000246200,48,48
2,greedy,random,A,125,13,0.394601599,0.000185100,49,48
3,greedy,random,A,134,17,0.404423799,0.000257201,49,49
4,greedy,random,A,102,30,0.221838499,0.000174500,49,49
5,greedy,random,A,121,26,0.374478300,0.000201000,49,49
6,greedy,random,A,108,10,0.309950900,0.000188800,47,46
7,greedy,random,A,94,15,0.258212400,0.000163100,46,46
