game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b
0,greedy,rule,B,53,117,0.458785100,0.188791300,50,48
1,greedy,rule,B,56,120,0.456911701,0.222092800,50,50
2,greedy,rule,B,52,94,0.444328501,0.188475800,48,48
3,greedy,rule,B,54,120,0.599030100,0.284565801,50,50
4,greedy,rule,B,55,106,0.609508700,0.209747700,50,50
5,greedy,rule,B,45,121,0.459100001,0.199924600,50,50
6,greedy,rule,B,51,105,0.508052400,0.234630899,49,49
7,greedy,rule,B,64,98,0.422247000,0.154563100,49,49
