game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,rule,expectimax_d2,A,49,27,0.055357400,2.756410200,25,23,25,25
1,rule,expectimax_d2,A,48,28,0.098675100,3.017195800,24,24,25,25
2,rule,expectimax_d2,A,41,30,0.077347000,2.837538000,24,24,25,25
