game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,random,mcts,B,14,40,0.000070000,2.569078600,24,22,25,25
1,random,mcts,B,7,56,0.000055500,2.217250600,22,23,25,25
2,random,mcts,B,4,13,0.000054900,1.771304400,19,18,25,25
