game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,expectimax_d3,greedy,A,40,27,24.284128900,0.173917900,25,25,25,25
1,expectimax_d3,greedy,A,51,31,24.238296800,0.234315000,25,25,25,25
2,expectimax_d3,greedy,B,32,36,20.555073600,0.179209100,23,24,25,25
