game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,rule,random,A,61,9,0.043592400,0.001255500,24,24,25,25
1,rule,random,A,53,17,0.045739900,0.000062200,24,24,25,25
2,rule,random,A,43,16,0.067751000,0.000073900,23,23,25,25
