game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,mcts,greedy,A,12,7,0.540745500,0.095871500,6,5,6,5
1,mcts,greedy,B,4,12,0.153091000,0.008910500,3,3,3,3
2,mcts,greedy,A,12,3,0.712328600,0.072620800,5,4,5,4
