game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,greedy,expectimax_d2,A,12,0,0.109889800,0.627995400,3,2,3,2
1,greedy,expectimax_d2,B,4,11,0.018522000,0.199688900,2,2,2,2
2,greedy,expectimax_d2,A,10,4,0.195055000,1.384997100,6,5,6,5
