game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,rule,mcts,A,12,0,0.020941600,0.332215400,3,2,3,2
1,rule,mcts,B,7,11,0.004257800,0.111685900,3,3,3,3
2,rule,mcts,B,7,12,0.014579400,0.525741900,4,4,4,4
