game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,rule,greedy,B,33,79,0.197778100,0.250261200,25,25,25,25
1,rule,greedy,B,45,84,0.272679900,0.371911400,24,24,25,25
2,rule,greedy,B,43,73,0.129660000,0.196994100,24,24,25,25
