game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b
0,rule,mcts,A,4,0,0.027075900,0.183741700,4,4
1,rule,mcts,A,22,10,0.064469800,1.255645500,15,15
2,rule,mcts,A,19,12,0.043644200,1.126545900,15,15
