game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b
0,rule,mcts,A,21,18,0.160210600,4.900429100,25,25
1,rule,mcts,B,11,28,0.103055100,5.029203500,25,25
2,rule,mcts,A,24,14,0.136480800,4.825451900,25,25
