game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b
0,expectimax,rule,B,6,31,12.983751700,0.179225000,25,25
1,expectimax,rule,B,16,21,13.204346600,0.159931200,25,25
2,expectimax,rule,B,10,28,14.232389900,0.163261500,25,25
