game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b
0,rule,mcts,B,12,21,0.050725600,2.630233000,15,15
1,rule,mcts,B,12,20,0.037087500,3.117166200,15,15
2,rule,mcts,A,22,12,0.045608100,2.629364500,15,15
