game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b
0,expectimax,mcts,draw,0,0,2.287739600,0.262109800,4,4
1,expectimax,mcts,draw,0,0,0.138897200,0.015317900,1,1
2,expectimax,mcts,A,75,35,10.557807300,3.396327999,25,25
