game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,expectimax_d2,expectimax_d3,B,38,68,4.423674600,34.220557600,23,24,25,25
1,expectimax_d2,expectimax_d3,B,49,65,5.103154000,31.418443500,24,24,25,25
2,expectimax_d2,expectimax_d3,A,56,55,3.913077200,30.177277800,25,25,25,25
