game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,rule,expectimax_d2,B,55,56,0.277336400,4.619713700,25,25,25,25
1,rule,expectimax_d2,A,63,42,0.262909700,4.927692500,25,25,25,25
2,rule,expectimax_d2,B,62,65,0.252095000,3.872155500,25,25,25,25
