game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,expectimax_d2,greedy,B,34,59,4.153605700,0.405102600,23,23,25,25
1,expectimax_d2,greedy,B,49,51,5.889508200,0.521548800,24,24,25,25
2,expectimax_d2,greedy,B,54,57,4.688459100,0.455241500,25,25,25,25
