game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b
0,mcts,rule,B,9,22,1.590143500,0.067851800,15,15
1,mcts,rule,B,10,22,1.777167300,0.075460000,15,15
2,mcts,rule,A,18,14,1.721582800,0.074221000,15,15
