game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,mcts,random,A,40,2,4.068221100,0.000081200,25,25,25,25
1,mcts,random,A,51,0,4.165605200,0.000067700,25,25,25,25
2,mcts,random,A,42,3,3.877192600,0.000055800,25,25,25,25
