game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,random,greedy,B,5,35,0.000091100,0.275225000,25,25,25,25
1,random,greedy,B,4,48,0.000091200,0.209486400,25,25,25,25
2,random,greedy,B,9,35,0.000079000,0.281151200,25,25,25,25
