game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,expectimax_d2,greedy,B,13,22,2.875060700,0.224366400,25,25,25,25
1,expectimax_d2,greedy,A,21,14,2.807845900,0.254084800,25,25,25,25
2,expectimax_d2,greedy,A,31,3,2.299720100,0.196594300,25,25,25,25
