game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,mcts,random,A,33,1,4.845611200,0.000084500,25,25,25,25
1,mcts,random,A,37,0,4.460687300,0.000070100,25,25,25,25
2,mcts,random,A,37,0,4.663665300,0.000055300,25,25,25,25
