game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,mcts,greedy,A,27,9,4.709450100,0.267849600,25,25,25,25
1,mcts,greedy,A,23,15,4.531162200,0.172596600,25,25,25,25
2,mcts,greedy,A,33,3,4.647882200,0.193801500,25,25,25,25
