game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,random,greedy,B,2,24,0.000083500,0.244559600,25,25,25,25
1,random,greedy,B,2,26,0.000076600,0.188672100,25,25,25,25
2,random,greedy,B,1,24,0.000205400,0.215657500,25,25,25,25
