game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,rule,mcts,A,21,17,0.127356300,4.426677400,25,25,25,25
1,rule,mcts,A,22,17,0.105045800,4.375026300,25,25,25,25
2,rule,mcts,A,24,14,0.122267100,4.515141500,25,25,25,25
