game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,mcts,expectimax_d2,A,22,13,4.720493000,3.360219800,25,25,25,25
1,mcts,expectimax_d2,B,15,23,4.547946600,3.087569700,25,25,25,25
2,mcts,expectimax_d2,A,33,3,5.307304300,2.740163600,25,25,25,25
