game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,expectimax_d3,mcts,B,6,12,6.278403200,1.470031700,10,10,12,12
1,expectimax_d3,mcts,A,12,6,3.367906300,0.731535700,6,5,7,6
2,expectimax_d3,mcts,B,9,10,4.086997100,1.059037700,8,8,9,9
