game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,random,rule,B,9,12,0.000016100,0.023043100,7,7,8,8
1,random,rule,B,0,15,0.000011800,0.013135200,5,5,6,6
2,random,rule,B,6,12,0.000017800,0.016518300,7,7,7,7
