game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,rule,expectimax_d3,A,36,16,0.133495100,31.576052700,25,25,25,25
1,rule,expectimax_d3,A,34,14,0.148139800,33.763470700,25,25,25,25
2,rule,expectimax_d3,A,34,9,0.164515700,27.552252700,25,25,25,25
