game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,mcts,expectimax_d2,A,25,20,5.117021100,2.857221100,25,25,25,25
1,mcts,expectimax_d2,A,25,17,4.971831600,3.554703800,25,25,25,25
2,mcts,expectimax_d2,B,18,23,4.970057100,3.119389200,25,25,25,25
