game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,expectimax_d2,expectimax_d3,B,15,25,4.066560600,32.187340900,25,25,25,25
1,expectimax_d2,expectimax_d3,B,16,25,3.108834900,27.082862300,25,25,25,25
2,expectimax_d2,expectimax_d3,draw,21,21,3.915576300,30.841063200,25,25,25,25
