game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,greedy,expectimax_d3,B,3,13,0.048867400,8.005310300,7,7,7,7
1,greedy,expectimax_d3,A,12,8,0.055648600,8.046918500,9,8,9,8
2,greedy,expectimax_d3,A,10,0,0.091189200,6.511348000,7,6,7,6
