game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b
0,rule,expectimax,A,2,0,0.004535600,0.480916600,3,2
1,rule,expectimax,A,8,6,0.015306200,2.971183700,7,6
2,rule,expectimax,draw,0,0,0.000700000,0.000000000,1,0
