game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b
0,mcts,rule,A,6,4,0.182902200,0.001866600,5,3
1,mcts,rule,A,49,27,2.262143400,0.026245100,24,24
2,mcts,rule,draw,0,0,0.014762600,0.000000000,1,0
