game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,mcts,rule,B,4,41,1.469740100,0.022622300,9,9,9,9
1,mcts,rule,B,11,44,1.568288500,0.025400800,9,9,9,9
2,mcts,rule,A,42,36,2.589968400,0.080854500,15,14,15,14
