game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,greedy,expectimax_d2,B,25,42,0.259571100,2.551408900,13,13,13,13
1,greedy,expectimax_d2,A,42,21,0.166770200,1.933742900,11,10,11,10
2,greedy,expectimax_d2,A,40,27,0.188996700,1.606689400,15,14,15,14
