game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,random,rule,B,0,40,0.000015600,0.020704600,7,7,7,7
1,random,rule,B,7,40,0.000017500,0.015740700,9,9,9,9
2,random,rule,B,7,40,0.000021700,0.021320700,10,10,10,10
