game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,rule,expectimax_d2,B,9,12,0.036101200,0.896555800,8,8,8,8
1,rule,expectimax_d2,A,15,9,0.057282900,1.094430200,8,7,8,7
2,rule,expectimax_d2,B,6,12,0.014394300,0.614083600,5,5,5,5
