game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,expectimax_d2,mcts,B,9,13,1.084292400,1.231730600,10,11,12,12
1,expectimax_d2,mcts,B,9,13,0.991146100,0.782088700,6,6,7,7
2,expectimax_d2,mcts,B,6,12,0.802442700,0.906649100,7,7,7,7
