game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,mcts,expectimax_d3,B,6,12,0.538501900,5.573881100,8,8,9,9
1,mcts,expectimax_d3,A,12,9,0.611230600,4.886404700,7,6,8,7
2,mcts,expectimax_d3,B,5,12,0.452291000,3.251475200,7,7,8,8
