game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b
0,random,rule,B,10,76,0.000214500,0.354689700,49,49
1,random,rule,B,8,99,0.000156799,0.236960700,50,50
2,random,rule,B,9,94,0.000195600,0.357733699,50,50
3,random,rule,B,4,102,0.000185000,0.419851800,49,49
4,random,rule,B,2,109,0.000187900,0.257724500,50,50
5,random,rule,B,10,90,0.000174600,0.291655200,50,50
6,random,rule,B,8,98,0.000178800,0.300804500,50,50
7,random,rule,B,4,104,0.000287300,0.328798000,50,50
