game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,rule,random,A,41,6,0.282290300,0.000111400,19,18,19,18
1,rule,random,A,40,13,0.268421800,0.000081500,17,16,17,16
2,rule,random,A,41,3,0.161233500,0.000047100,14,13,15,14
3,rule,random,A,41,4,0.113639900,0.000041300,13,12,13,12
4,rule,random,A,43,5,0.166568000,0.000048200,14,13,14,13
5,rule,random,A,42,4,0.198973400,0.000054000,13,12,13,12
6,rule,random,A,42,5,0.354022900,0.000065700,18,17,19,18
7,rule,random,A,42,7,0.136390000,0.000059400,17,16,17,16
